,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
3193,603228,景旺电子,65.32,-0.34,2,2,25,-0.34,-0.34,34.65
2014,300672,国科微,52.31,9.99,2,8,18,9.99,23.49,34.65
2674,600716,凤凰股份,4.82,-0.82,4,8,18,10.05,21.11,34.64
1661,300306,远方信息,9.68,10.0,3,3,17,9.75,9.75,34.63
421,000961,中南建设,8.37,1.09,5,10,21,10.57,19.23,34.57
3050,601929,吉视传媒,2.92,4.66,8,8,16,25.86,25.86,34.56
619,002167,东方锆业,7.83,7.85,2,8,16,7.85,26.29,34.54
491,002036,联创电子,12.78,6.95,3,2,17,8.4,6.95,34.53
1149,002712,思美传媒,8.19,3.28,1,8,16,0.0,16.17,34.48
1386,300024,机器人,19.00,10.02,3,8,18,13.7,21.95,34.47
58,000099,中信海直,8.31,0.36,13,18,18,25.15,34.47,34.47
1686,300331,苏大维格,15.26,2.9,5,18,17,3.32,38.35,34.45
2033,300691,联合光电,30.80,10.0,2,2,17,10.0,10.0,34.38
1514,300156,神雾环保,4.34,0.23,2,2,16,0.23,0.23,34.37
950,002503,搜于特,3.01,6.74,1,1,16,0.0,0.0,34.37
1429,300069,金利华电,14.09,-1.47,2,8,18,-1.47,14.83,34.32
1182,002747,埃斯顿,11.33,10.0,2,2,17,10.0,10.0,34.24
64,000156,华数传媒,11.45,7.31,8,8,18,22.85,22.85,34.23
84,000416,民生控股,5.53,0.0,2,-4,17,0.0,1.84,34.22
3074,603005,晶方科技,20.94,9.35,2,2,16,9.35,9.35,34.14
691,002239,奥特佳,2.79,9.84,2,2,16,9.84,9.84,34.13
826,002378,章源钨业,6.80,-0.73,2,17,17,-0.73,34.12,34.12
1373,300010,立思辰,9.56,3.02,3,1,19,2.91,0.0,34.08
369,000890,法 尔 胜,6.71,6.68,3,2,14,9.64,6.68,33.93
2664,600705,中航资本,6.04,-0.66,3,3,17,0.67,0.67,33.92
457,002002,鸿达兴业,4.94,1.44,2,2,17,1.44,1.44,33.88
1546,300189,神农基因,3.48,10.13,3,3,16,10.83,10.83,33.85
2354,600318,新力金融,9.57,0.31,2,2,16,0.31,0.31,33.85
1028,002583,海能达,11.75,0.17,4,18,18,3.16,33.83,33.83
3285,603516,淳中科技,27.29,7.44,2,2,15,7.44,7.44,33.77
1559,300202,聚龙股份,8.17,3.94,3,1,16,3.55,0.0,33.72
1569,300212,易华录,27.06,1.61,8,8,17,24.59,24.59,33.7
500,002045,国光电器,6.24,5.05,4,4,16,9.86,9.86,33.62
2477,600490,鹏欣资源,5.97,3.29,2,2,17,3.29,3.29,33.56
474,002019,亿帆医药,12.78,8.31,3,2,17,12.5,8.31,33.54
317,000806,银河生物,4.74,2.16,4,4,15,4.64,4.64,33.52
486,002031,巨轮智能,2.71,10.16,2,2,17,10.16,10.16,33.5
1018,002573,清新环境,9.41,0.86,7,17,16,10.58,36.38,33.48
2725,600770,综艺股份,6.74,9.95,2,2,17,9.95,9.95,33.47
2846,600909,华安证券,6.70,0.3,3,2,18,2.13,0.3,33.47
968,002522,浙江众成,6.19,9.95,8,18,17,22.33,36.34,33.41
765,002315,焦点科技,16.08,6.63,4,18,17,9.61,36.5,33.33
1710,300355,蒙草生态,5.24,1.16,2,2,17,1.16,1.16,33.33
636,002184,海得控制,12.21,10.0,4,2,15,13.58,10.0,33.3
891,002443,金洲管道,7.21,10.08,4,17,16,16.86,34.51,33.27
299,000783,长江证券,7.34,-0.14,3,2,17,1.52,-0.14,33.21
1110,002669,康达新材,13.88,1.39,3,3,16,1.39,1.39,33.21
5,000007,全新好,7.51,6.83,3,2,15,8.68,6.83,33.16
934,002487,大金重工,5.02,0.4,3,8,18,2.03,24.88,33.16
1921,300572,安车检测,61.90,-0.11,4,4,18,6.23,6.23,33.15
1752,300399,京天利,11.69,2.63,3,2,17,4.19,2.63,33.14
3099,603032,德新交运,38.34,10.01,4,4,4,33.13,33.13,33.13
2733,600779,水井坊,42.01,-0.21,-1,9,17,0.0,17.91,33.11
1490,300132,青松股份,14.16,1.65,1,-3,18,0.0,1.51,33.08
868,002420,毅昌股份,4.47,10.1,8,17,15,28.82,42.36,33.04
3491,603963,大理药业,15.03,10.03,1,17,14,0.0,38.14,33.01
1089,002648,卫星石化,13.90,3.27,1,4,19,0.0,2.21,33.01
602,002149,西部材料,8.10,-0.12,3,2,17,9.91,-0.12,33.0
263,000722,湖南发展,7.78,-1.77,9,18,16,18.6,37.21,32.99
1495,300137,先河环保,10.89,0.46,8,8,18,23.33,23.33,32.97
1170,002734,利民股份,13.27,0.53,18,17,16,37.94,34.72,32.97
534,002081,金 螳 螂,10.94,0.55,4,4,20,1.02,1.02,32.93
810,002362,汉王科技,18.37,6.18,2,1,15,6.18,0.0,32.92
1539,300181,佐力药业,7.15,4.38,8,12,12,26.55,32.9,32.9
322,000812,陕西金叶,5.18,3.39,2,3,16,3.39,10.21,32.82
1032,002587,奥拓电子,6.68,1.67,1,-2,16,0.0,1.67,32.8
1652,300297,蓝盾股份,7.09,6.94,2,2,17,6.94,6.94,32.77
1906,300556,丝路视觉,21.89,2.58,2,2,17,2.58,2.58,32.75
1535,300177,中海达,14.31,2.8,1,18,17,0.0,35.51,32.75
194,000626,远大控股,8.44,-0.12,1,8,17,0.0,14.36,32.7
3372,603696,安记食品,12.97,1.65,8,17,16,22.71,37.69,32.62
1020,002575,群兴玩具,10.09,2.64,2,1,17,2.64,0.0,32.59
1873,300521,爱司凯,11.60,2.11,3,2,16,2.84,2.11,32.57
441,000987,越秀金控,10.87,1.4,3,3,16,3.13,3.13,32.56
2430,600415,小商品城,4.93,1.44,8,8,17,25.45,25.45,32.53
275,000737,*ST南风,4.20,2.69,3,18,18,2.69,32.49,32.49
1599,300242,佳云科技,5.14,10.06,2,2,15,10.06,10.06,32.47
460,002005,德豪润达,2.98,5.67,2,1,15,5.67,0.0,32.44
910,002463,沪电股份,11.35,2.9,3,2,18,4.13,2.9,32.44
2799,600855,航天长峰,14.25,2.0,2,1,19,2.0,0.0,32.43
2484,600499,科达洁能,5.80,5.45,3,2,17,7.41,5.45,32.42
2236,600180,瑞茂通,9.11,2.59,3,8,16,5.68,25.31,32.41
762,002312,三泰控股,4.21,7.12,2,18,17,7.12,34.94,32.39
1573,300216,千山药机,4.66,-0.64,4,17,16,6.64,42.07,32.39
2852,600936,广西广电,4.99,9.91,7,17,17,15.51,32.36,32.36
1114,002673,西部证券,10.65,0.09,3,2,17,0.85,0.09,32.3
220,000668,荣丰控股,12.54,0.08,1,-3,17,0.0,0.08,32.28
2779,600830,香溢融通,6.48,0.93,3,2,17,0.62,0.93,32.24
2262,600210,紫江企业,4.60,9.52,2,2,16,9.52,9.52,32.18
61,000151,中成股份,13.97,-0.14,7,8,17,15.36,22.33,32.17
1821,300468,四方精创,15.86,4.41,3,2,16,5.03,4.41,32.17
2877,600985,淮北矿业,12.38,1.23,2,8,21,1.23,8.6,32.12
1319,002897,意华股份,23.65,-2.67,-1,-1,17,0.0,0.0,32.12
1586,300229,拓尔思,11.48,9.96,3,1,17,10.6,0.0,32.11
447,000996,中国中期,13.00,0.08,-3,-1,18,-0.23,0.0,32.11
1334,002913,奥士康,59.48,6.21,8,8,8,32.09,32.09,32.09
797,002348,高乐股份,4.20,1.94,7,6,16,7.14,7.42,32.08
2638,600678,四川金顶,7.37,0.55,4,18,17,13.91,36.23,32.08
2974,601375,中原证券,5.93,0.85,2,2,17,0.85,0.85,32.07
2186,600120,浙江东方,17.55,7.01,5,18,17,8.47,34.69,32.05
2594,600624,复旦复华,7.46,7.34,2,1,15,7.34,0.0,32.04
3036,601878,浙商证券,10.60,0.28,3,3,17,1.44,1.44,32.0
1542,300184,力源信息,10.77,5.18,2,2,17,5.18,5.18,31.99
2812,600868,梅雁吉祥,3.88,9.92,8,7,17,21.63,16.87,31.97
3124,603079,圣达生物,21.45,0.99,8,8,17,22.01,22.01,31.92
2229,600172,黄河旋风,4.51,5.87,2,2,17,5.87,5.87,31.87
1035,002590,万安科技,8.73,2.95,4,4,15,6.33,6.33,31.87
509,002055,得润电子,15.12,8.7,4,2,21,10.12,8.7,31.82
850,002402,和而泰,9.28,7.04,3,18,18,8.03,31.82,31.82
3453,603881,数据港,35.55,9.99,1,1,18,0.0,0.0,31.81
1468,300109,新开源,18.16,2.31,4,18,16,7.33,41.87,31.79
2157,600088,中视传媒,11.66,2.28,3,2,16,3.83,2.28,31.75
1195,002761,多喜爱,17.49,1.22,3,2,13,6.19,1.22,31.7
1104,002663,普邦股份,3.49,4.18,2,1,16,4.18,0.0,31.7
1064,002622,融钰集团,4.28,6.47,1,1,15,0.0,0.0,31.69
3340,603633,徕木股份,12.81,0.71,2,2,16,0.71,0.71,31.65
188,000617,中油资本,13.44,-0.67,3,3,18,1.28,1.28,31.64
1651,300296,利亚德,9.33,6.26,4,4,16,7.24,7.24,31.59
2152,600082,海泰发展,5.21,6.54,2,2,16,6.54,6.54,31.57
2749,600797,浙大网新,9.80,6.18,2,2,17,6.18,6.18,31.54
1276,002850,科达利,26.95,0.48,8,8,18,18.31,18.31,31.53
1009,002564,天沃科技,6.05,5.58,3,16,13,16.12,34.15,31.52
629,002177,御银股份,4.30,3.12,2,1,15,3.12,0.0,31.5
362,000882,华联股份,3.09,6.55,8,16,15,27.16,33.77,31.49
3139,603108,润达医疗,9.28,2.54,9,18,18,14.57,31.44,31.44
1196,002762,金发拉比,7.46,-1.32,-1,3,16,0.0,0.4,31.34
235,000686,东北证券,9.01,0.45,3,2,18,0.56,0.45,31.34
2688,600730,中国高科,6.08,9.95,2,2,16,9.95,9.95,31.32
485,002030,达安基因,12.80,2.4,4,18,17,7.74,36.9,31.28
2260,600208,新湖中宝,3.78,0.53,3,18,18,2.16,31.25,31.25
1816,300463,迈克生物,19.58,0.36,2,18,18,0.36,31.23,31.23
1292,002868,绿康生化,20.24,0.0,8,8,16,23.72,23.72,31.17
225,000673,当代东方,5.27,3.94,1,16,14,0.0,31.42,31.09
279,000751,锌业股份,3.88,-0.51,2,12,16,-0.51,28.05,31.08
821,002373,千方科技,15.99,1.07,4,4,24,6.74,6.74,31.07
2755,600804,鹏博士,10.93,9.96,2,2,17,9.96,9.96,31.06
437,000981,银亿股份,3.84,4.35,2,2,16,4.35,4.35,31.06
1462,300103,达刚路机,10.34,1.57,8,8,17,24.43,24.43,31.05
687,002235,安妮股份,6.68,0.91,2,2,17,0.91,0.91,30.98
2311,600267,海正药业,10.70,-0.09,8,7,18,19.29,13.23,30.97
3001,601628,中国人寿,30.71,-1.0,-1,12,12,0.0,30.96,30.96
110,000517,荣安地产,3.09,0.65,2,12,17,0.65,25.61,30.93
2384,600355,精伦电子,4.70,4.91,4,2,17,5.62,4.91,30.92
443,000989,九 芝 堂,12.85,4.3,2,2,17,4.3,4.3,30.86
1642,300287,飞利信,4.92,10.07,2,2,13,10.07,10.07,30.85
3334,603618,杭电股份,6.80,2.41,3,2,17,3.5,2.41,30.77
3348,603656,泰禾光电,19.26,6.23,3,2,17,16.87,6.23,30.75
2885,600996,贵广网络,8.76,1.15,2,2,18,1.15,1.15,30.75
2626,600663,陆家嘴,17.66,10.03,2,2,17,10.03,10.03,30.72
1268,002841,视源股份,75.74,0.26,3,3,24,9.45,9.45,30.7
122,000532,华金资本,12.39,4.91,2,2,15,4.91,4.91,30.7
1898,300548,博创科技,43.02,1.51,9,17,15,26.46,38.11,30.68
167,000592,平潭发展,4.09,0.0,-1,-1,17,0.0,0.0,30.67
467,002012,凯恩股份,5.16,6.39,2,2,14,6.39,6.39,30.63
2843,600901,江苏租赁,7.55,-1.82,-1,-1,17,0.0,0.0,30.62
3138,603106,恒银金融,13.19,3.61,3,2,16,4.77,3.61,30.59
1822,300469,信息发展,23.45,9.99,4,18,17,10.82,34.31,30.57
1244,002815,崇达技术,17.77,5.33,3,2,18,7.83,5.33,30.57
584,002131,利欧股份,1.88,1.62,2,17,16,1.62,34.29,30.56
3216,603305,旭升股份,34.75,0.58,4,8,18,2.03,19.05,30.54
1739,300386,飞天诚信,13.99,4.33,3,8,17,5.43,13.74,30.5
1538,300180,华峰超纤,14.25,-0.07,-1,19,25,0.0,29.19,30.49
2132,600060,海信电器,11.73,10.04,4,8,15,21.43,28.48,30.48
3367,603686,龙马环卫,13.87,1.09,3,8,18,3.28,15.01,30.48
2807,600863,内蒙华电,3.04,1.0,4,8,19,2.7,11.36,30.47
2372,600338,西藏珠峰,25.00,-0.2,3,12,18,1.92,22.13,30.41
2987,601577,长沙银行,11.28,-0.97,8,8,17,22.34,22.34,30.4
742,002292,奥飞娱乐,7.38,6.65,2,17,14,6.65,36.41,30.39
329,000821,京山轻机,10.17,1.6,1,17,15,0.0,34.88,30.38
647,002195,二三四五,4.98,1.43,8,8,17,19.42,19.42,30.37
318,000807,云铝股份,5.11,7.13,4,16,15,11.33,33.42,30.36
2139,600069,银鸽投资,3.78,7.39,1,8,15,0.0,25.17,30.34
2983,601555,东吴证券,9.42,-0.32,-1,1,17,0.0,0.0,30.29
1640,300285,国瓷材料,20.61,4.09,4,7,20,4.89,10.21,30.28
83,000415,渤海租赁,4.69,1.74,2,2,16,1.74,1.74,30.28
963,002517,恺英网络,4.65,9.93,1,1,15,0.0,0.0,30.25
150,000566,海南海药,6.89,0.58,3,7,17,0.29,6.33,30.25
676,002224,三 力 士,7.11,0.28,8,17,16,23.22,32.65,30.22
1741,300388,国祯环保,11.34,0.71,2,18,17,0.71,34.2,30.2
148,000564,供销大集,3.58,2.87,2,8,16,2.87,20.13,30.18
857,002409,雅克科技,18.26,6.35,4,8,18,7.67,12.86,30.15
1525,300167,迪威迅,6.13,10.05,3,17,15,13.31,34.73,30.15
914,002467,二六三,6.66,7.07,2,2,16,7.07,7.07,30.08
2445,600439,瑞贝卡,3.77,9.91,4,2,17,9.91,9.91,30.0
145,000560,我爱我家,5.98,0.34,9,8,15,23.55,16.34,30.0
1577,300220,金运激光,12.87,4.8,4,17,16,7.79,33.51,30.0
1747,300394,天孚通信,34.26,1.39,4,3,19,3.22,1.66,29.97
2017,300675,建科院,29.50,3.73,3,17,15,6.19,33.54,29.96
1414,300053,欧比特,11.15,4.4,4,18,17,4.4,33.69,29.95
1543,300185,通裕重工,2.26,4.63,3,8,17,4.63,23.5,29.89
1606,300249,依米康,7.78,10.04,2,2,19,10.04,10.04,29.88
740,002290,中科新材,10.48,0.77,3,9,19,2.34,16.19,29.86
2837,600894,广日股份,7.31,3.84,5,5,16,4.28,4.28,29.84
2929,601138,工业富联,15.45,0.91,4,8,18,2.39,9.65,29.83
1062,002619,艾格拉斯,4.44,6.22,4,17,17,5.71,29.82,29.82
3463,603896,寿仙谷,35.66,1.94,3,3,18,1.19,1.19,29.81
3165,603169,兰石重装,5.75,4.55,3,16,14,5.31,36.26,29.8
718,002268,卫 士 通,26.40,2.33,3,3,25,3.29,3.29,29.79
2213,600155,华创阳安,10.02,-0.5,3,2,17,0.7,-0.5,29.79
408,000938,紫光股份,42.94,7.73,2,2,17,7.73,7.73,29.77
1658,300303,聚飞光电,3.36,6.67,4,2,18,7.35,6.67,29.73
345,000851,高鸿股份,6.56,10.07,3,3,16,9.88,9.88,29.64
816,002368,太极股份,30.03,6.49,2,2,18,6.49,6.49,29.61
1589,300232,洲明科技,13.22,1.38,2,2,18,1.38,1.38,29.61
2104,600020,中原高速,5.21,6.33,2,2,17,6.33,6.33,29.6
823,002375,亚厦股份,6.70,6.52,4,9,37,8.41,16.12,29.59
1630,300273,和佳股份,6.09,5.55,4,8,17,6.1,14.91,29.57
1775,300422,博世科,12.32,0.57,8,8,17,18.23,18.23,29.55
141,000555,神州信息,12.85,7.53,2,2,15,7.53,7.53,29.54
772,002322,理工环科,12.28,6.69,4,8,18,8.96,19.69,29.54
1731,300378,鼎捷软件,13.38,5.27,2,2,18,5.27,5.27,29.4
1872,300520,科大国创,20.70,6.87,2,2,19,6.87,6.87,29.37
592,002139,拓邦股份,5.86,3.53,4,2,18,8.52,3.53,29.36
678,002226,江南化工,6.71,10.0,2,2,15,10.0,10.0,29.29
1325,002903,宇环数控,21.50,6.97,2,2,15,6.97,6.97,29.28
2785,600837,海通证券,13.03,-0.31,-1,1,19,0.0,0.0,29.27
1831,300478,杭州高新,17.18,-0.23,8,17,15,22.89,29.76,29.27
209,000652,泰达股份,4.25,5.2,2,2,16,5.2,5.2,29.18
2118,600037,歌华有线,11.87,1.28,2,2,16,1.28,1.28,29.16
1293,002869,金溢科技,20.78,10.01,4,7,16,15.25,14.18,29.15
195,000627,天茂集团,7.36,-1.21,3,12,18,1.38,23.28,29.12
3414,603799,华友钴业,38.45,-0.18,-1,1,17,0.0,0.0,29.11
3182,603200,上海洗霸,39.48,0.23,8,8,18,24.58,24.58,29.1
777,002328,新朋股份,7.19,2.42,4,18,16,2.71,31.44,29.08
1971,300628,亿联网络,99.19,-0.66,4,9,19,11.47,18.51,29.04
1266,002839,张家港行,7.29,-0.55,-1,-1,19,0.0,0.0,29.03
2429,600410,华胜天成,7.87,8.55,2,2,15,8.55,8.55,29.02
2431,600416,湘电股份,7.16,0.7,8,18,17,11.7,32.35,29.01
1827,300474,景嘉微,46.35,6.63,4,8,17,8.35,20.45,29.0
1601,300244,迪安诊断,19.80,6.91,4,18,17,8.2,32.44,28.99
3378,603707,健友股份,27.90,0.54,3,3,16,5.64,5.64,28.99
885,002437,誉衡药业,3.65,3.11,1,8,17,0.0,14.42,28.98
2970,601360,三六零,26.95,2.47,2,1,17,2.47,0.0,28.95
1541,300183,东软载波,15.51,10.0,2,2,18,10.0,10.0,28.93
1935,300590,移为通信,38.16,10.0,4,4,9,13.37,13.37,28.92
1814,300461,田中精机,24.39,3.79,2,1,15,3.79,0.0,28.91
656,002204,大连重工,3.97,4.75,2,17,16,4.75,31.02,28.9
1228,002797,第一创业,7.63,-0.26,3,3,16,0.39,0.39,28.89
1434,300074,华平股份,4.73,5.11,2,2,17,5.11,5.11,28.88
526,002073,软控股份,5.76,9.92,4,17,14,11.84,33.95,28.86
261,000720,*ST新能,4.69,1.52,9,18,17,17.25,31.01,28.85
3250,603366,日出东方,5.05,3.7,2,2,15,3.7,3.7,28.83
1121,002681,奋达科技,5.23,10.11,2,2,16,10.11,10.11,28.82
1723,300369,绿盟科技,12.43,5.52,3,1,17,6.15,0.0,28.81
1593,300236,上海新阳,32.59,8.6,2,2,17,8.6,8.6,28.81
530,002077,大港股份,5.01,5.7,2,2,16,5.7,5.7,28.79
2832,600889,南京化纤,6.13,10.05,1,18,16,0.0,32.4,28.78
503,002049,紫光国微,41.37,8.27,4,2,17,9.33,8.27,28.76
2175,600109,国金证券,10.09,-0.59,-1,2,18,0.0,-0.59,28.7
1269,002842,翔鹭钨业,20.86,-0.43,8,18,17,20.23,32.11,28.69
3199,603259,药明康德,99.34,2.77,4,8,18,10.53,16.49,28.68
293,000776,广发证券,17.07,0.06,3,2,17,1.01,0.06,28.64
285,000758,中色股份,5.03,0.4,2,12,17,0.4,23.89,28.64
1515,300157,恒泰艾普,5.26,6.91,2,18,16,6.91,33.84,28.61
1693,300338,开元股份,9.04,5.85,1,2,17,0.0,5.85,28.59
1186,002751,易尚展示,26.18,5.31,4,3,15,7.83,5.65,28.59
1947,300603,立昂技术,30.10,7.04,3,3,15,8.51,8.51,28.58
1989,300647,超频三,17.10,0.12,3,3,16,0.29,0.29,28.57
952,002505,大康农业,2.07,2.48,2,1,17,2.48,0.0,28.57
1169,002733,雄韬股份,24.50,-0.53,2,2,14,-0.53,-0.53,28.54
210,000655,*ST金岭,4.69,3.3,4,18,18,9.32,28.49,28.49
1489,300131,英唐智控,5.91,3.32,3,2,17,3.87,3.32,28.48
2721,600766,园城黄金,9.84,2.39,2,2,15,2.39,2.39,28.46
2597,600629,华建集团,14.19,-2.0,8,17,16,20.56,29.47,28.42
1180,002745,木林森,15.50,0.39,2,2,17,0.39,0.39,28.42
1354,002936,郑州银行,6.38,-0.47,2,8,15,-0.47,23.17,28.37
1153,002716,金贵银业,8.15,-0.12,2,2,15,-0.12,-0.12,28.35
368,000889,中嘉博创,13.00,2.36,8,8,16,25.0,25.0,28.33
612,002160,常铝股份,4.35,0.69,2,2,16,0.69,0.69,28.32
696,002244,滨江集团,4.85,1.25,7,10,18,12.79,18.29,28.31
1946,300602,飞荣达,41.44,3.06,1,1,24,0.0,0.0,28.3
2968,601336,新华保险,54.00,0.37,3,12,19,3.19,22.2,28.27
268,000728,国元证券,9.89,-0.2,-1,2,18,0.0,-0.2,28.27
401,000930,中粮生化,9.17,8.78,3,2,15,11.97,8.78,28.25
2491,600507,方大特钢,14.31,-0.21,-1,8,18,0.0,7.67,28.23
1609,300252,金信诺,14.50,3.28,4,2,18,3.57,3.28,28.21
1340,002920,德赛西威,27.50,5.12,2,2,18,5.12,5.12,28.21
1602,300245,天玑科技,11.23,9.03,2,2,17,9.03,9.03,28.2
14,000018,神州长城,2.91,6.59,1,1,17,0.0,0.0,28.19
1811,300458,全志科技,24.79,7.69,2,2,17,7.69,7.69,28.18
3200,603260,合盛硅业,56.20,-0.44,-2,-1,28,-0.44,0.0,28.16
575,002122,*ST天马,2.14,4.9,7,7,17,9.74,9.74,28.14
1579,300222,科大智能,19.04,5.72,3,8,17,8.43,17.17,28.13
151,000567,海德股份,13.80,0.29,2,2,17,0.29,0.29,28.13
1387,300025,华星创业,6.06,9.98,3,3,17,11.4,11.4,28.12
1519,300161,华中数控,14.54,5.98,3,3,18,8.18,8.18,28.11
3397,603738,泰晶科技,16.18,1.63,4,2,17,2.08,1.63,28.11
1598,300241,瑞丰光电,5.70,5.75,2,1,16,5.75,0.0,28.09
26,000034,神州数码,14.55,5.74,3,2,16,8.5,5.74,28.08
54,000088,盐 田 港,6.57,1.08,4,2,18,1.55,1.08,28.07
1431,300071,华谊嘉信,4.29,10.0,1,1,14,0.0,0.0,28.06
2855,600959,江苏有线,5.34,4.71,3,18,17,7.88,29.93,28.06
3356,603666,亿嘉和,57.08,4.93,2,2,16,4.93,4.93,28.01
1083,002642,荣之联,7.50,9.97,1,15,12,0.0,34.41,27.99
3091,603023,威帝股份,6.13,10.05,4,18,17,10.85,30.98,27.97
2184,600118,中国卫星,23.24,2.88,2,18,18,2.88,27.97,27.97
3330,603612,索通发展,16.07,3.21,1,1,17,0.0,0.0,27.95
880,002432,九安医疗,6.82,4.44,1,17,16,0.0,30.9,27.95
659,002207,ST准油,6.51,0.62,10,10,12,26.41,26.41,27.9
752,002302,西部建设,12.11,0.75,18,17,17,32.79,27.88,27.88
2228,600171,上海贝岭,13.13,9.97,2,2,16,9.97,9.97,27.85
542,002089,新 海 宜,5.74,5.9,2,1,17,5.9,0.0,27.84
894,002446,盛路通信,10.15,6.84,2,1,17,6.84,0.0,27.83
973,002528,英飞拓,4.64,3.8,4,17,17,7.66,27.82,27.82
217,000665,湖北广电,9.56,4.03,3,17,15,14.49,31.68,27.81
829,002381,双箭股份,8.64,2.61,9,9,16,21.69,21.69,27.81
404,000933,神火股份,5.24,3.76,2,17,16,3.76,29.7,27.8
2122,600050,中国联通,6.85,4.26,2,10,18,4.26,17.5,27.8
1737,300384,三联虹普,16.64,1.46,1,1,17,0.0,0.0,27.8
1145,002707,众信旅游,7.13,0.85,1,18,16,0.0,31.79,27.78
2150,600080,金花股份,7.88,2.07,3,2,16,3.96,2.07,27.71
1925,300578,会畅通讯,19.92,3.8,3,3,15,2.79,2.79,27.69
1674,300319,麦捷科技,8.53,2.65,4,3,18,4.92,2.16,27.69
1650,300295,三六五网,15.45,3.97,2,2,18,3.97,3.97,27.69
1473,300114,中航电测,9.92,2.69,2,2,18,2.69,2.69,27.67
1520,300162,雷曼股份,6.46,7.31,2,2,14,7.31,7.31,27.67
1902,300552,万集科技,18.74,5.88,8,17,16,14.97,30.5,27.66
1139,002699,美盛文化,6.51,4.16,2,2,16,4.16,4.16,27.65
1784,300431,暴风集团,10.16,4.53,2,2,15,4.53,4.53,27.64
2486,600501,航天晨光,8.13,5.72,8,18,16,13.87,30.92,27.63
1802,300449,汉邦高科,19.60,6.81,3,1,16,7.1,0.0,27.6
2610,600644,乐山电力,6.01,1.18,4,7,17,6.18,8.09,27.6
68,000166,申万宏源,5.64,-0.35,-1,2,19,0.0,-0.35,27.6
1000,002555,三七互娱,13.60,0.37,-2,-2,19,0.37,0.37,27.58
1791,300438,鹏辉能源,22.86,7.78,2,18,17,7.78,32.29,27.57
594,002141,贤丰控股,5.23,6.73,2,1,17,6.73,0.0,27.56
1951,300607,拓斯达,41.03,7.35,2,2,17,7.35,7.35,27.54
1675,300320,海达股份,6.16,-0.16,8,8,18,18.01,18.01,27.54
1399,300038,数知科技,12.41,10.02,4,2,17,12.0,10.02,27.54
2790,600844,丹化科技,4.08,2.0,2,7,14,2.0,12.4,27.5
730,002280,联络互动,4.87,7.51,2,2,15,7.51,7.51,27.49
1093,002652,扬子新材,5.15,1.38,3,2,16,4.25,1.38,27.48
1698,300343,联创互联,7.62,4.24,1,1,14,0.0,0.0,27.42
2573,600601,方正科技,3.44,6.5,2,2,17,6.5,6.5,27.41
884,002436,兴森科技,5.58,4.3,2,8,16,4.3,13.88,27.4
2558,600585,海螺水泥,37.01,-0.46,4,4,36,4.4,4.4,27.4
1614,300257,开山股份,13.73,1.1,4,18,18,7.43,27.37,27.37
2416,600391,航发科技,15.03,2.95,8,17,16,14.04,29.01,27.37
699,002247,聚力文化,5.26,10.04,2,2,14,10.04,10.04,27.36
889,002441,众业达,8.76,2.22,4,8,17,11.31,17.58,27.33
843,002395,双象股份,15.15,3.2,4,18,18,3.55,27.31,27.31
613,002161,远 望 谷,7.14,6.09,3,17,15,10.36,32.71,27.27
3446,603869,新智认知,20.19,1.51,8,8,17,16.98,16.98,27.22
624,002172,澳洋健康,4.72,1.29,8,18,17,16.26,29.32,27.22
1503,300145,中金环境,4.02,3.08,2,2,18,3.08,3.08,27.22
3153,603136,天目湖,37.40,5.86,8,17,16,20.84,28.74,27.21
1662,300307,慈星股份,6.22,10.09,3,2,16,12.07,10.09,27.2
2614,600649,城投控股,7.11,10.06,2,2,17,10.06,10.06,27.19
178,000606,顺利办,7.58,4.84,2,2,16,4.84,4.84,27.18
519,002065,东华软件,8.80,6.28,4,2,17,7.58,6.28,27.17
2220,600162,香江控股,2.86,0.0,-1,7,18,0.0,10.42,27.11
2961,601311,骆驼股份,11.02,9.98,3,2,16,11.09,9.98,27.1
1934,300589,江龙船艇,14.27,4.85,7,17,16,12.36,28.1,27.07
3234,603333,尚纬股份,6.81,-0.58,-1,17,27,0.0,20.11,27.05
861,002413,雷科防务,7.33,6.7,1,8,17,0.0,18.61,27.04
1439,300079,数码科技,5.08,9.96,4,8,8,20.67,27.0,27.0
1133,002693,双成药业,4.94,5.33,8,17,17,18.75,26.99,26.99
2453,600458,时代新材,9.13,3.51,4,2,17,5.06,3.51,26.98
152,000568,泸州老窖,54.18,-0.4,4,12,19,5.74,8.62,26.97
2265,600213,亚星客车,8.10,-1.34,-1,17,15,0.0,29.81,26.96
3292,603533,掌阅科技,22.05,0.55,1,17,16,0.0,33.64,26.94
2744,600792,云煤能源,3.87,0.0,2,12,17,0.0,19.81,26.89
1458,300099,精准信息,5.57,4.31,2,2,17,4.31,4.31,26.88
1203,002770,科迪乳业,3.73,1.08,3,3,17,1.36,1.36,26.87
900,002453,华软科技,6.33,3.09,2,1,16,3.09,0.0,26.85
869,002421,达实智能,4.82,10.05,2,2,16,10.05,10.05,26.84
1367,300004,南风股份,4.54,7.08,4,17,15,7.58,30.84,26.82
2436,600422,昆药集团,8.18,9.95,8,18,17,18.55,29.84,26.82
92,000425,徐工机械,4.21,0.48,4,8,18,6.85,12.87,26.81
