,股票代码,股票名称,最新价,涨幅,3日均线,5日均线,10日均线,3日均线涨幅,5日均线涨幅,10日均线涨幅
2478,600568,中珠医疗,3.21,6.29,3,19,18,13.43,52.86,42.04
2912,601606,长城军工,18.63,4.43,1,19,17,0.0,47.86,42.0
1308,002917,金奥博,29.52,2.5,1,10,16,0.0,36.92,41.99
1188,002780,三夫户外,18.20,0.78,-1,4,24,0.0,7.57,41.97
395,000933,神火股份,5.82,6.99,4,19,18,15.25,44.06,41.95
2902,601555,东吴证券,10.26,4.37,2,3,19,4.37,8.92,41.91
12,000016,深康佳Ａ,4.91,-3.35,-1,10,19,0.0,29.55,41.91
1333,002948,青岛银行,9.11,10.02,4,10,10,15.46,41.9,41.9
2178,600175,美都能源,3.05,5.9,3,19,16,12.13,48.06,41.86
310,000807,云铝股份,5.56,8.17,6,18,17,21.13,45.17,41.84
146,000564,供销大集,3.90,4.56,4,10,18,12.07,30.87,41.82
3092,603197,保隆科技,27.41,1.97,5,5,19,17.89,17.89,41.8
672,002235,安妮股份,7.23,4.03,4,4,19,9.21,9.21,41.76
2424,600501,航天晨光,9.03,9.99,10,20,18,26.47,45.41,41.76
1858,300552,万集科技,20.80,5.74,10,19,18,27.61,44.85,41.69
364,000897,津滨发展,3.40,2.1,4,4,17,23.64,23.64,41.67
205,000655,*ST金岭,5.17,5.08,6,20,20,20.51,41.64,41.64
820,002390,信邦制药,5.41,-1.28,-1,10,19,0.0,26.7,41.62
604,002167,东方锆业,8.24,2.62,4,10,18,13.5,32.9,41.58
2652,600770,综艺股份,7.15,5.15,4,4,19,16.64,16.64,41.58
637,002200,云投生态,7.90,10.03,5,19,18,23.63,43.64,41.58
517,002076,雪 莱 特,4.34,3.09,4,4,18,17.93,17.93,41.37
770,002337,赛象科技,5.57,0.36,4,4,16,12.3,12.3,41.37
776,002343,慈文传媒,11.45,-1.8,-1,14,12,0.0,45.49,41.36
160,000587,金洲慈航,3.76,9.94,4,4,18,20.13,20.13,41.35
562,002122,*ST天马,2.36,4.89,9,9,19,21.03,21.03,41.32
220,000673,当代东方,5.68,4.99,3,18,16,7.78,41.65,41.29
3350,603859,能科股份,26.25,0.34,1,4,19,0.0,0.11,41.2
2249,600259,广晟有色,31.19,10.02,4,4,17,19.55,19.55,41.2
634,002197,证通电子,9.70,1.04,6,19,18,12.4,43.28,41.19
1029,002610,爱康科技,2.40,10.09,4,9,20,18.23,23.71,41.18
176,000607,华媒控股,5.80,10.06,4,4,18,16.47,16.47,41.12
1490,300166,东方国信,16.17,-0.49,5,4,23,11.21,9.26,41.1
301,000795,英洛华,5.36,10.06,4,4,19,24.36,24.36,41.05
36,000046,泛海控股,6.84,-2.84,-1,19,18,0.0,42.2,41.03
2767,600901,江苏租赁,8.15,4.49,2,2,19,4.49,4.49,41.0
1088,002669,康达新材,14.69,-2.52,5,5,18,7.3,7.3,40.98
1659,300343,联创互联,8.43,5.51,3,3,16,10.63,10.63,40.97
3039,603085,天成自控,10.78,1.03,3,19,17,-0.55,44.5,40.92
1127,002712,思美传媒,8.58,-1.61,3,10,18,4.76,21.7,40.89
385,000922,佳电股份,9.77,10.02,10,9,19,38.78,30.61,40.78
1326,002938,鹏鼎控股,25.59,-0.81,6,5,19,5.66,3.65,40.76
3107,603232,格尔软件,33.88,-0.03,5,4,18,8.73,4.99,40.76
799,002368,太极股份,32.60,7.31,4,4,20,15.6,15.6,40.7
761,002328,新朋股份,7.83,9.97,6,20,18,11.86,43.14,40.57
1689,300375,鹏翎股份,7.49,3.31,10,18,15,31.4,41.59,40.53
14,000018,神州长城,3.19,5.98,3,3,19,9.62,9.62,40.53
2628,600739,辽宁成大,14.79,-0.8,5,5,19,9.72,9.72,40.46
1061,002642,荣之联,8.23,1.86,3,17,14,9.73,47.49,40.44
1099,002681,奋达科技,5.70,8.16,4,4,18,20.0,20.0,40.39
2290,600310,桂东电力,5.53,9.94,5,4,20,17.41,16.67,40.36
1744,300433,蓝思科技,9.39,-2.19,-1,5,19,0.0,7.68,40.36
2163,600157,永泰能源,2.61,10.13,2,5,18,10.13,20.28,40.32
1131,002716,金贵银业,8.91,2.41,4,4,17,9.19,9.19,40.31
194,000630,铜陵有色,2.82,10.16,6,14,20,18.99,33.65,40.3
1585,300264,佳创视讯,7.00,1.3,4,4,19,5.11,5.11,40.28
457,002012,凯恩股份,5.54,0.91,4,4,16,14.23,14.23,40.25
2706,600830,香溢融通,6.87,1.33,5,4,19,6.68,7.01,40.2
1671,300355,蒙草生态,5.51,-1.08,4,4,19,6.37,6.37,40.2
1829,300520,科大国创,22.43,2.09,4,4,21,15.8,15.8,40.19
397,000936,华西股份,9.04,-0.88,-1,5,17,0.0,11.33,40.16
2158,600151,航天机电,5.69,1.43,4,10,20,4.79,18.54,40.15
614,002177,御银股份,4.58,3.15,4,3,17,9.83,6.51,40.06
81,000416,民生控股,5.77,-1.37,4,2,19,4.34,-1.37,40.05
1049,002630,华西能源,4.13,4.56,4,3,17,19.02,15.04,40.0
2562,600664,哈药股份,5.25,8.02,11,20,19,34.62,42.28,40.0
1610,300291,华录百纳,6.55,10.08,4,4,20,18.66,18.66,39.96
10,000012,南 玻Ａ,5.98,9.93,5,9,19,20.32,20.32,39.72
763,002330,得利斯,5.98,0.17,4,4,19,13.26,13.26,39.72
340,000858,五 粮 液,73.97,-3.92,-2,-1,33,-3.92,0.0,39.65
429,000981,银亿股份,4.09,1.74,4,4,18,11.14,11.14,39.59
1287,002892,科力尔,38.78,0.18,-2,4,19,0.18,-0.26,39.55
2456,600538,国发股份,6.07,9.96,6,14,18,19.02,36.1,39.54
1356,300025,华星创业,6.60,10.0,5,5,19,21.32,21.32,39.53
2497,600588,用友网络,37.42,9.99,5,4,19,20.48,19.55,39.52
925,002501,利源精制,3.78,6.78,10,19,17,30.34,45.38,39.48
1003,002581,未名医药,8.55,0.35,-1,9,18,0.0,21.97,39.48
2676,600797,浙大网新,10.39,5.8,4,4,19,12.57,12.57,39.46
1564,300242,佳云科技,5.41,3.05,4,4,17,15.85,15.85,39.43
1507,300183,东软载波,16.77,4.16,4,4,20,18.94,18.94,39.4
2431,600509,天富能源,5.13,1.18,4,3,19,7.77,1.99,39.4
375,000910,大亚圣象,13.84,1.39,10,9,33,16.5,11.7,39.38
2358,600392,盛和资源,12.43,7.16,5,4,19,21.62,19.75,39.35
120,000532,华金资本,13.21,-0.08,4,4,17,11.85,11.85,39.35
2325,600355,精伦电子,5.00,5.04,6,4,19,12.36,11.61,39.28
1401,300074,华平股份,5.11,3.65,4,4,19,13.56,13.56,39.24
626,002189,利达光电,22.55,0.4,10,10,10,39.2,39.2,39.2
67,000166,申万宏源,6.15,4.06,2,4,21,4.06,8.66,39.14
3061,603127,昭衍新药,66.42,-3.75,-1,-1,34,0.0,0.0,39.1
1587,300266,兴源环境,4.59,6.99,4,10,18,13.61,28.93,39.09
1625,300306,远方信息,10.00,5.26,5,5,19,13.38,13.38,39.08
2199,600200,江苏吴中,8.62,9.95,6,19,18,21.41,43.91,39.03
2593,600703,三安光电,14.57,-1.49,-1,3,20,0.0,-3.19,39.03
3228,603598,引力传媒,11.33,-0.26,-1,5,16,0.0,5.99,39.02
1630,300311,任子行,8.55,4.01,4,19,17,16.8,44.43,39.02
190,000626,远大控股,8.84,-0.23,3,10,19,4.74,19.78,38.99
731,002296,辉煌科技,7.45,5.52,4,4,19,22.53,22.53,38.99
586,002149,西部材料,8.46,3.68,5,4,19,14.79,4.32,38.92
272,000751,锌业股份,4.11,4.31,4,14,18,5.38,35.64,38.85
1552,300229,拓尔思,12.06,0.67,5,3,19,16.18,5.05,38.78
1973,300678,中科信息,26.65,0.6,4,4,17,5.75,5.75,38.73
317,000816,*ST慧业,2.33,4.95,5,9,20,13.11,22.63,38.69
213,000666,经纬纺机,14.85,-2.62,-1,3,19,0.0,0.54,38.66
1656,300340,科恒股份,20.55,8.96,5,4,18,21.1,18.58,38.66
1663,300347,泰格医药,60.30,-5.04,-1,-1,21,0.0,0.0,38.62
1969,300674,宇信科技,40.84,9.99,4,4,16,14.53,14.53,38.58
505,002063,远光软件,9.65,9.66,6,10,19,20.32,24.04,38.45
1117,002699,美盛文化,7.06,1.73,4,4,18,12.96,12.96,38.43
1654,300338,开元股份,9.73,3.51,3,4,19,7.63,13.93,38.41
1384,300054,鼎龙股份,9.42,-4.07,-1,9,20,0.0,10.3,38.33
709,002273,水晶光电,13.22,0.61,-2,4,20,0.61,0.76,38.28
1528,300205,天喻信息,11.64,-1.77,-1,19,19,0.0,38.24,38.24
1239,002840,华统股份,19.56,1.35,4,9,19,7.18,22.1,38.23
1979,300685,艾德生物,54.10,-1.92,-1,9,30,0.0,12.01,38.22
1622,300303,聚飞光电,3.58,4.07,6,4,20,14.38,13.65,38.22
1697,300383,光环新网,19.75,2.38,4,4,23,10.27,10.27,38.21
786,002354,天神娱乐,6.26,5.21,3,3,15,9.25,9.25,38.19
1460,300134,大富科技,15.10,1.34,5,4,17,6.34,4.5,38.15
316,000815,美利云,9.46,1.18,6,9,19,16.5,15.93,38.1
1449,300123,亚光科技,13.71,-1.37,-2,-1,19,-1.37,0.0,38.07
65,000158,常山北明,6.93,10.0,3,3,19,14.36,14.36,38.05
2151,600139,西部资源,4.68,10.12,4,4,18,17.0,17.0,38.05
3064,603131,上海沪工,22.87,7.47,6,6,20,11.02,11.02,38.02
148,000566,海南海药,7.30,4.14,5,9,19,6.26,12.65,38.0
1898,300598,诚迈科技,28.29,-0.18,6,4,17,19.62,15.42,38.0
2737,600866,星湖科技,4.54,9.93,3,20,19,15.82,39.69,37.99
2605,600716,凤凰股份,4.94,-1.0,6,10,20,12.79,24.12,37.99
97,000503,国新健康,20.94,-1.6,-2,-1,18,-1.6,0.0,37.94
2296,600318,新力金融,9.86,-2.95,-1,4,18,0.0,3.35,37.9
2124,600109,国金证券,10.81,2.46,2,4,20,2.46,6.5,37.88
608,002171,楚江新材,6.74,8.36,5,19,19,17.42,37.83,37.83
1830,300521,爱司凯,12.06,4.24,5,4,18,6.91,6.16,37.83
1864,300558,贝达药业,43.82,-2.95,-2,-1,20,-2.95,0.0,37.8
479,002036,联创电子,13.09,4.05,5,4,19,11.03,9.54,37.79
656,002219,恒康医疗,4.34,7.43,3,19,18,12.73,45.15,37.78
1805,300496,中科创达,38.37,1.11,4,4,20,10.23,10.23,37.77
2632,600744,华银电力,4.05,4.11,5,10,19,23.1,32.35,37.76
746,002312,三泰控股,4.38,3.06,4,20,19,11.45,40.38,37.74
2762,600895,张江高科,20.84,0.19,-1,3,17,0.0,-1.09,37.74
2916,601616,广电电气,5.15,10.04,4,3,19,23.8,21.18,37.7
2370,600410,华胜天成,8.40,6.33,4,4,17,15.86,15.86,37.7
1013,002591,恒大高新,8.81,9.99,4,3,19,15.77,11.38,37.66
1351,300020,银江股份,9.43,3.85,6,14,19,19.82,31.15,37.66
1167,002758,华通医药,10.24,1.49,1,10,19,0.0,25.49,37.63
404,000951,中国重汽,15.49,1.71,6,5,39,10.64,8.09,37.57
433,000987,越秀金控,11.28,-0.18,5,5,18,7.02,7.02,37.56
1854,300548,博创科技,45.28,-1.14,11,19,17,33.1,45.36,37.55
970,002548,金新农,9.71,0.94,4,4,19,7.65,7.65,37.54
2821,601010,文峰股份,4.07,10.0,6,10,19,26.4,32.57,37.5
1679,300364,中文在线,6.31,5.17,4,19,17,14.1,44.06,37.47
152,000572,海马汽车,3.01,5.24,3,19,17,15.77,44.71,37.44
668,002231,奥维通信,8.70,-0.46,-1,5,17,0.0,14.02,37.44
3050,603106,恒银金融,13.88,3.2,5,4,18,10.25,9.03,37.43
3033,603077,和邦生物,2.24,6.67,5,14,20,13.13,30.99,37.42
218,000671,阳 光 城,7.42,-4.63,-1,-1,23,0.0,0.0,37.41
1535,300212,易华录,27.81,1.35,10,10,19,28.04,28.04,37.4
1706,300392,腾信股份,9.30,3.22,5,4,19,12.59,12.05,37.37
2416,600490,鹏欣资源,6.14,1.99,4,4,19,6.23,6.23,37.36
262,000728,国元证券,10.59,1.83,2,4,20,1.83,6.86,37.35
1875,300571,平治信息,56.74,-1.32,-1,3,19,0.0,0.51,37.35
307,000801,四川九洲,6.88,0.0,4,21,20,11.51,40.98,37.33
2510,600602,云赛智联,7.48,7.16,6,10,20,20.65,26.35,37.25
2824,601016,节能风电,3.39,10.06,6,9,20,16.9,18.53,37.25
80,000415,渤海租赁,4.94,0.41,4,4,18,7.16,7.16,37.22
718,002283,天润曲轴,4.87,8.71,5,10,19,23.6,28.84,37.18
3295,603721,中广天择,20.59,0.1,5,5,27,6.02,6.02,37.18
1491,300167,迪威迅,6.46,3.36,5,19,17,19.41,41.98,37.15
1784,300474,景嘉微,49.25,1.55,6,10,19,15.12,27.99,37.07
2718,600845,宝信软件,34.18,2.34,5,4,22,17.86,13.29,37.05
794,002363,隆基机械,7.03,3.53,6,10,19,19.35,24.65,37.04
2064,600031,三一重工,11.22,-3.03,-1,-1,35,0.0,0.0,37.0
557,002117,东港股份,19.15,4.3,5,4,20,12.98,12.65,36.98
802,002371,北方华创,67.80,4.04,5,4,10,31.07,21.99,36.97
1862,300556,丝路视觉,22.58,3.72,4,4,19,5.81,5.81,36.93
1123,002707,众信旅游,7.64,2.83,3,20,18,7.15,41.22,36.92
1170,002761,多喜爱,18.18,-1.99,5,4,15,10.38,5.21,36.9
1415,300088,长信科技,6.20,-1.59,-1,4,20,0.0,7.83,36.87
2965,601929,吉视传媒,2.97,1.71,10,10,18,28.02,28.02,36.87
1811,300502,新易盛,30.30,-2.88,-1,6,19,0.0,9.86,36.86
2599,600710,苏美达,5.57,2.96,10,10,19,28.94,28.94,36.86
1955,300660,江苏雷利,26.62,6.99,6,19,19,23.07,36.86,36.86
2535,600633,浙数文化,11.29,-1.74,-1,14,18,0.0,34.56,36.85
1667,300351,永贵电器,11.48,-3.04,-1,-1,17,0.0,0.0,36.83
2278,600293,三峡新材,5.35,10.08,6,19,18,16.81,39.32,36.83
1291,002897,意华股份,24.49,4.26,1,1,19,0.0,0.0,36.82
2595,600705,中航资本,6.17,-1.44,5,5,19,2.83,2.83,36.81
1434,300108,吉药控股,7.25,3.87,6,9,18,23.72,26.09,36.79
1684,300369,绿盟科技,13.20,5.1,5,3,19,12.72,6.19,36.79
5,000007,全新好,7.71,2.39,5,4,17,11.58,9.67,36.7
2122,600107,美尔雅,8.95,9.95,2,2,17,9.95,9.95,36.64
1054,002635,安洁科技,14.89,-1.06,-1,4,20,0.0,1.22,36.61
2326,600356,恒丰纸业,8.51,9.95,6,4,20,18.52,18.19,36.6
497,002055,得润电子,15.66,3.57,6,4,23,14.06,12.58,36.53
977,002555,三七互娱,14.55,3.93,2,2,21,3.93,3.93,36.49
2182,600180,瑞茂通,9.39,3.3,5,10,18,8.93,29.16,36.48
1974,300679,电连技术,36.55,-0.89,-2,4,19,-0.89,-0.63,36.43
663,002226,江南化工,7.08,1.72,4,4,17,16.07,16.07,36.42
286,000776,广发证券,18.10,1.57,5,4,19,7.1,6.1,36.4
793,002362,汉王科技,18.85,2.17,4,3,17,8.96,2.61,36.4
1841,300534,陇神戎发,7.65,5.81,6,10,18,19.72,26.24,36.36
1381,300051,三五互联,7.77,2.91,6,4,16,20.47,18.63,36.32
2627,600738,兰州民百,11.26,9.96,4,9,9,21.08,36.32,36.32
139,000555,神州信息,13.52,1.43,4,4,17,13.14,13.14,36.29
972,002550,千红制药,5.37,10.04,10,9,19,28.47,23.45,36.29
1378,300048,合康新能,3.38,3.36,6,19,18,18.6,40.25,36.29
1027,002608,江苏国信,9.88,-3.98,-1,-1,19,0.0,0.0,36.28
3197,603516,淳中科技,27.80,3.15,4,4,17,9.45,9.45,36.27
1012,002590,万安科技,9.02,-1.85,6,6,17,9.87,9.87,36.25
1121,002703,浙江世宝,5.94,-1.0,-2,19,18,-1.0,38.14,36.24
3175,603389,亚振家居,12.03,9.96,5,4,17,13.38,12.64,36.24
1614,300295,三六五网,16.48,3.39,4,4,20,10.9,10.9,36.2
2135,600120,浙江东方,18.10,3.49,7,20,19,11.87,38.91,36.19
487,002045,国光电器,6.36,1.76,6,6,18,11.97,11.97,36.19
1343,300010,立思辰,9.71,-1.72,-1,3,21,0.0,1.57,36.19
2048,600010,包钢股份,2.07,2.48,5,14,19,15.0,31.01,36.18
3079,603169,兰石重装,6.03,-1.63,5,18,16,10.44,42.89,36.12
1036,002617,露笑科技,4.94,3.56,4,4,18,13.56,13.56,36.09
258,000722,湖南发展,7.96,-1.0,11,20,18,21.34,40.39,36.07
1368,300038,数知科技,13.24,4.75,6,4,19,19.49,17.38,36.07
320,000820,神雾节能,6.49,5.19,4,4,18,9.81,9.81,36.06
2658,600777,新潮能源,2.87,5.9,3,10,20,12.55,25.88,36.02
2427,600505,西昌电力,6.95,-0.71,-2,-1,23,-0.71,0.0,36.01
2294,600316,洪都航空,14.38,-1.91,-1,4,19,0.0,5.74,35.92
733,002298,中电兴发,8.48,9.99,6,19,19,19.61,35.9,35.9
2890,601360,三六零,28.40,5.11,4,3,19,7.98,5.38,35.89
2881,601298,青岛港,9.47,9.99,4,9,10,16.34,30.26,35.87
1458,300132,青松股份,14.45,1.62,3,2,20,2.05,1.62,35.81
2776,600936,广西广电,5.12,0.0,9,19,19,18.52,35.81,35.81
1839,300532,今天国际,14.45,0.07,4,3,23,2.92,0.42,35.81
894,002467,二六三,6.95,2.36,4,4,18,11.74,11.74,35.74
518,002077,大港股份,5.28,0.96,4,4,18,11.39,11.39,35.73
280,000760,斯太尔,4.07,4.36,15,18,15,35.67,38.91,35.67
185,000617,中油资本,13.85,0.87,5,5,20,4.37,4.37,35.65
826,002396,星网锐捷,24.47,6.25,5,4,20,14.77,14.08,35.64
1700,300386,飞天诚信,14.54,1.61,5,10,19,9.57,18.21,35.63
716,002280,联络互动,5.18,5.5,4,4,17,14.35,14.35,35.6
2915,601611,中国核建,9.45,3.5,10,10,19,27.88,27.88,35.58
1543,300220,金运激光,13.42,1.67,6,19,18,12.4,39.21,35.56
1508,300184,力源信息,11.06,-1.07,4,4,19,8.01,8.01,35.54
2547,600645,中源协和,23.05,-1.07,11,11,18,29.2,29.2,35.51
1082,002663,普邦股份,3.59,-1.37,4,3,18,7.16,2.87,35.47
2127,600112,天成控股,5.16,4.45,4,3,17,13.41,8.86,35.43
1158,002747,埃斯顿,11.43,1.15,4,4,19,10.97,10.97,35.43
1628,300309,吉艾科技,8.91,6.32,5,4,17,20.9,19.92,35.41
1238,002839,张家港行,7.65,2.0,2,2,21,2.0,2.0,35.4
2422,600499,科达洁能,5.93,-0.5,5,4,19,9.81,7.82,35.39
843,002413,雷科防务,7.81,0.13,3,10,19,6.55,26.38,35.36
2500,600592,龙溪股份,8.01,3.22,6,4,18,17.28,14.59,35.3
1982,300688,创业黑马,50.72,10.0,4,4,17,17.16,17.16,35.25
2625,600736,苏州高新,7.33,10.06,4,4,18,15.43,15.43,35.24
2081,600060,海信电器,12.15,-3.19,6,10,17,25.78,33.08,35.15
2572,600678,四川金顶,7.54,1.89,6,20,19,16.54,39.37,35.13
3204,603533,掌阅科技,23.47,1.16,3,19,18,6.44,42.24,35.12
3302,603730,岱美股份,27.91,7.43,4,4,20,16.05,16.05,35.09
881,002453,华软科技,6.74,3.85,4,3,18,9.77,6.48,35.07
542,002102,ST冠福,2.08,5.05,3,2,19,10.05,5.05,35.06
1266,002869,金溢科技,21.73,-2.03,6,9,18,20.52,19.4,35.05
376,000911,南宁糖业,7.67,-2.54,-1,14,18,0.0,33.86,35.04
1178,002770,科迪乳业,3.97,4.75,5,5,19,7.88,7.88,35.03
755,002321,华英农业,7.71,-0.64,-1,4,19,0.0,0.52,35.03
100,000506,中润资源,3.86,6.34,3,20,18,10.92,41.39,34.97
3247,603630,拉芳家化,18.76,10.03,6,4,19,22.69,22.69,34.96
1334,300001,特锐德,23.48,-1.3,-2,-2,21,-1.3,-1.3,34.94
2726,600855,航天长峰,14.52,1.26,4,3,21,3.94,1.89,34.94
627,002190,成飞集成,21.05,-2.64,-1,10,17,0.0,32.39,34.94
2794,600978,宜华生活,5.10,1.59,10,20,19,21.14,40.5,34.92
3323,603799,华友钴业,40.17,1.34,2,3,19,1.34,4.47,34.89
1594,300273,和佳股份,6.34,1.6,6,10,19,10.45,19.62,34.89
704,002268,卫 士 通,27.92,1.71,5,5,26,9.23,9.23,34.88
2173,600169,太原重工,3.25,5.86,5,10,19,10.92,26.46,34.85
353,000881,中广核技,9.76,1.67,3,3,20,11.8,11.8,34.81
1760,300449,汉邦高科,20.70,3.6,5,3,18,13.11,5.61,34.77
1481,300157,恒泰艾普,5.51,0.73,4,20,18,11.99,40.2,34.72
950,002528,英飞拓,4.89,2.3,6,19,19,13.46,34.71,34.71
1971,300676,华大基因,80.61,-3.77,-1,-1,20,0.0,0.0,34.69
2624,600735,新华锦,7.15,6.88,4,4,18,12.07,12.07,34.65
3238,603612,索通发展,16.91,4.32,3,3,19,5.23,5.23,34.63
2099,600080,金花股份,8.30,1.84,5,4,18,9.5,7.51,34.52
3275,603686,龙马环卫,14.30,1.92,5,10,20,6.48,18.57,34.52
164,000592,平潭发展,4.21,-1.64,2,2,19,-1.64,-1.64,34.5
3286,603707,健友股份,29.09,0.31,5,5,18,10.15,10.15,34.49
830,002400,省广集团,3.98,5.85,3,19,19,8.15,34.46,34.46
2209,600212,江泉实业,5.27,6.9,4,4,17,19.77,19.77,34.44
447,002002,鸿达兴业,4.96,-1.59,-1,4,19,0.0,1.85,34.42
507,002065,东华软件,9.30,6.04,6,4,19,13.69,12.32,34.39
1749,300438,鹏辉能源,24.08,0.29,4,20,19,13.53,39.35,34.37
2332,600363,联创光电,11.22,10.0,4,4,18,15.31,15.31,34.37
2782,600962,国投中鲁,10.56,-1.58,-1,10,18,0.0,26.01,34.35
932,002509,天广中茂,3.25,3.5,10,19,17,24.05,37.13,34.3
351,000878,云南铜业,11.24,4.46,5,14,20,9.23,28.16,34.29
464,002019,亿帆医药,12.85,0.0,5,4,19,13.12,8.9,34.27
1402,300075,数字政通,13.69,8.05,4,4,19,14.95,14.95,34.22
3249,603636,南威软件,13.18,5.36,6,4,20,20.37,19.06,34.22
2671,600792,云煤能源,4.09,2.51,4,14,19,5.68,26.63,34.1
256,000720,*ST新能,4.88,0.41,11,20,19,22.0,36.31,34.07
142,000559,万向钱潮,7.36,10.01,5,5,20,19.09,19.09,34.06
745,002310,东方园林,8.70,-1.69,-1,9,19,0.0,5.97,34.05
278,000758,中色股份,5.24,2.75,4,14,19,4.59,29.06,34.02
750,002316,亚联发展,9.42,10.05,4,3,19,16.44,11.35,34.0
1876,300572,安车检测,62.29,0.0,6,6,20,6.9,6.9,33.99
2884,601326,秦港股份,4.14,10.11,10,20,19,26.22,36.18,33.98
1942,300647,超频三,17.82,1.25,5,5,18,4.52,4.52,33.98
748,002314,南山控股,4.07,5.71,6,9,19,12.12,15.3,33.88
1470,300145,中金环境,4.23,1.93,4,4,20,8.46,8.46,33.86
2291,600311,荣华实业,4.39,10.03,4,4,17,11.99,11.99,33.84
620,002183,怡 亚 通,6.13,2.17,10,20,18,22.36,39.32,33.84
800,002369,卓翼科技,10.48,2.14,4,4,19,18.28,18.28,33.84
2218,600222,太龙药业,4.79,0.0,5,6,20,10.11,10.88,33.8
2384,600439,瑞贝卡,3.88,-1.52,6,4,19,13.12,13.12,33.79
632,002195,二三四五,5.11,-1.35,10,10,19,22.54,22.54,33.77
247,000710,贝瑞基因,44.44,-2.54,-1,-1,20,0.0,0.0,33.77
399,000938,紫光股份,44.26,-0.32,4,4,19,11.04,11.04,33.76
215,000668,荣丰控股,12.68,-2.01,-1,2,19,0.0,-2.01,33.76
2827,601020,华钰矿业,11.65,2.46,4,4,19,8.47,8.47,33.75
2948,601866,中远海发,3.25,5.52,10,10,19,27.95,27.95,33.74
811,002381,双箭股份,9.04,-1.74,11,11,18,27.32,27.32,33.73
1554,300231,银信科技,9.01,6.0,4,3,18,13.19,7.9,33.68
767,002334,英威腾,6.59,3.94,4,4,20,18.1,18.1,33.67
2255,600267,海正药业,10.92,1.11,10,9,20,21.74,15.56,33.66
2988,603005,晶方科技,20.86,0.87,4,4,18,8.93,8.93,33.63
1776,300466,赛摩电气,7.55,2.3,3,9,17,12.52,18.9,33.63
197,000633,合金投资,6.88,10.08,10,10,10,33.59,33.59,33.59
2779,600959,江苏有线,5.57,2.58,5,20,19,12.53,35.52,33.57
3203,603528,多伦科技,7.92,6.59,4,4,19,14.29,14.29,33.56
231,000687,华讯方舟,9.16,7.26,6,19,17,19.74,37.95,33.53
1504,300180,华峰超纤,14.58,0.07,2,21,27,0.07,32.18,33.52
1337,300004,南风股份,4.78,2.36,6,19,17,13.27,37.75,33.52
2580,600687,刚泰控股,5.50,7.21,4,4,16,13.4,13.4,33.5
2484,600575,皖江物流,2.95,1.37,4,4,19,11.32,11.32,33.48
725,002290,中科新材,10.77,0.65,5,11,21,5.18,19.4,33.46
328,000831,五矿稀土,11.49,5.41,4,4,20,14.56,14.56,33.45
268,000737,*ST南风,4.23,0.95,5,20,20,3.42,33.44,33.44
2717,600844,丹化科技,4.27,2.89,4,9,16,6.75,17.63,33.44
678,002241,歌尔股份,9.10,-1.19,-1,4,20,0.0,0.55,33.43
1249,002851,麦格米特,28.90,-1.37,-1,-1,19,0.0,0.0,33.43
912,002487,大金重工,5.03,1.21,1,10,20,0.0,25.12,33.42
1095,002676,顺威股份,4.00,3.36,6,20,19,12.36,38.89,33.33
1930,300634,彩讯股份,32.40,4.35,5,4,17,23.95,18.72,33.33
368,000901,航天科技,13.81,5.5,4,4,19,10.04,10.04,33.3
2660,600779,水井坊,42.06,0.65,1,1,19,0.0,0.0,33.27
1715,300402,宝色股份,10.54,7.22,10,10,20,21.85,21.85,33.25
1383,300053,欧比特,11.43,0.7,6,20,19,7.02,37.05,33.22
211,000663,永安林业,7.30,9.94,9,10,16,21.26,25.86,33.21
2761,600894,广日股份,7.50,-1.19,7,7,18,6.99,6.99,33.21
1921,300623,捷捷微电,34.74,5.62,7,10,19,15.03,20.42,33.21
32,000040,东旭蓝天,9.15,7.9,4,4,18,11.18,11.18,33.19
561,002121,科陆电子,7.15,10.0,4,4,4,33.15,33.15,33.15
699,002263,*ST东南,2.13,4.93,10,10,19,21.71,21.71,33.12
1567,300245,天玑科技,11.66,4.48,4,4,19,13.2,13.2,33.11
1094,002675,东诚药业,12.10,-2.26,-1,9,20,0.0,14.47,33.11
2851,601137,博威合金,9.61,9.95,5,20,19,17.63,35.73,33.1
815,002385,大北农,5.43,9.92,4,4,4,33.09,33.09,33.09
3242,603618,杭电股份,6.92,0.44,5,4,19,5.33,4.22,33.08
1398,300070,碧水源,10.14,-2.41,-2,-1,20,-2.41,0.0,33.07
564,002124,天邦股份,16.26,10.01,5,4,4,46.35,33.06,33.06
1390,300061,康旗股份,9.62,4.91,3,3,20,7.49,7.49,33.06
1675,300359,全通教育,7.61,4.97,4,3,17,13.75,9.18,33.04
781,002348,高乐股份,4.23,0.48,9,8,18,7.91,8.18,33.02
1607,300288,朗玛信息,16.88,5.24,6,20,19,11.05,36.68,33.02
1967,300672,国科微,51.64,0.41,-1,10,20,0.0,21.91,32.92
1171,002762,金发拉比,7.55,2.03,1,5,18,0.0,1.62,32.92
473,002030,达安基因,12.96,-1.59,-1,20,19,0.0,38.61,32.92
2812,600999,招商证券,19.15,1.59,2,3,21,1.59,6.33,32.89
237,000697,炼石航空,14.79,-0.07,4,4,16,16.55,16.55,32.88
2727,600856,中天能源,4.85,9.98,3,2,17,11.49,9.98,32.88
1764,300453,三鑫医疗,15.24,1.6,2,2,18,1.6,1.6,32.87
3304,603737,三棵树,51.88,-0.23,-1,4,19,0.0,7.79,32.86
